docid,date,hottness
288806,2009-11-23 18:30:00+00:00,1330.42103
288808,2009-11-13 18:30:00+00:00,1311.22103
288811,2006-09-27 18:30:00+00:00,-883.33897
288818,2009-12-13 18:30:00+00:00,1368.52
288824,2009-12-13 18:30:00+00:00,1368.82103
288832,2009-12-27 18:30:00+00:00,1396.245098
288833,2009-12-29 18:30:00+00:00,1399.24
288846,2009-12-30 18:30:00+00:00,1401.6371213
288848,2009-12-30 18:30:00+00:00,1401.16
288849,2009-08-06 18:30:00+00:00,1120.84
288850,2002-12-21 18:30:00+00:00,-3525.56
288851,2009-12-28 18:30:00+00:00,1397.62103
288855,2009-11-05 18:30:00+00:00,1295.56
288881,2009-07-03 18:30:00+00:00,1055.86103
288884,2009-12-30 18:30:00+00:00,1401.46103
288885,2009-12-06 18:30:00+00:00,1355.38103
288893,2007-10-02 18:30:00+00:00,-173.24
288902,2009-12-09 18:30:00+00:00,1360.84
288909,2009-11-21 18:30:00+00:00,1326.28
288910,2009-11-13 18:30:00+00:00,1310.92
288914,2009-12-07 18:30:00+00:00,1357.0
288918,2002-08-27 18:30:00+00:00,-3747.97897
288921,2002-08-25 18:30:00+00:00,-3751.6428787
288948,2009-03-31 18:30:00+00:00,875.08
288955,2009-11-28 18:30:00+00:00,1340.02103
288956,2009-06-08 18:30:00+00:00,1007.56
289024,2009-12-11 18:30:00+00:00,1364.68
289028,2009-11-14 18:30:00+00:00,1312.84
289047,2009-12-10 18:30:00+00:00,1362.76
289048,2009-12-09 18:30:00+00:00,1361.14103
289054,1945-08-06 17:30:00+00:00,-43761.16
289069,2009-12-26 18:30:00+00:00,1393.48
289074,2008-08-11 18:30:00+00:00,429.64
289075,2009-12-29 18:30:00+00:00,1399.24
289076,2009-12-14 18:30:00+00:00,1370.44
289081,2009-11-12 18:30:00+00:00,1309.4771213
289107,2009-12-16 18:30:00+00:00,1374.28
289119,2009-12-22 18:30:00+00:00,1385.8
289121,2009-08-02 18:30:00+00:00,1114.005098
289125,2009-12-17 18:30:00+00:00,1376.2
289145,2009-12-28 18:30:00+00:00,1397.32
289149,2009-12-28 18:30:00+00:00,1397.7971213
289153,2009-12-28 18:30:00+00:00,1397.32
289154,2009-12-28 18:30:00+00:00,1397.32
289187,2009-11-14 18:30:00+00:00,1312.84
289221,2009-12-25 18:30:00+00:00,1391.56
289228,2009-07-06 18:30:00+00:00,1061.32
289229,2009-12-05 18:30:00+00:00,1353.16
289230,2009-07-01 18:30:00+00:00,1051.72
289233,2009-10-20 18:30:00+00:00,1264.84
289245,2009-11-26 18:30:00+00:00,1335.88
289261,2009-07-27 18:30:00+00:00,1101.64
289277,2009-11-10 18:30:00+00:00,1305.6371213
289278,2008-10-15 18:30:00+00:00,554.44
289301,2009-11-30 18:30:00+00:00,1343.56
289336,2009-12-18 18:30:00+00:00,1378.42103
289341,2009-12-28 18:30:00+00:00,1398.165098
289348,2009-12-13 18:30:00+00:00,1369.21897
289349,2009-12-02 18:30:00+00:00,1347.4
289429,2009-12-09 18:30:00+00:00,1360.84
289430,2009-12-26 18:30:00+00:00,1393.78103
289439,2009-10-07 18:30:00+00:00,1240.18103
289596,2009-12-07 18:30:00+00:00,1357.4771213
289598,2009-12-22 18:30:00+00:00,1386.10103
289619,2009-12-09 18:30:00+00:00,1361.3171213
289819,2009-06-09 18:30:00+00:00,1009.9571213
289837,2009-12-10 18:30:00+00:00,1363.2371213
289881,2009-12-30 18:30:00+00:00,1401.16
289928,2005-06-29 18:30:00+00:00,-1756.7628787
289931,2009-12-14 18:30:00+00:00,1370.9171213
290044,2008-07-06 18:30:00+00:00,361.12206
290085,2009-12-14 18:30:00+00:00,1370.9171213
290106,2009-11-24 18:30:00+00:00,1332.5171213
290152,2009-12-27 18:30:00+00:00,1395.4
290179,2009-12-28 18:30:00+00:00,1397.62103
290180,2009-12-02 18:30:00+00:00,1347.8771213
290181,2009-12-26 18:30:00+00:00,1393.9571213
290182,2009-07-23 18:30:00+00:00,1093.96
290183,2009-12-19 18:30:00+00:00,1380.5171213
290184,2009-11-21 18:30:00+00:00,1327.0581513
290185,2009-12-26 18:30:00+00:00,1393.9571213
290186,2005-11-25 18:30:00+00:00,-1470.6828787
290187,2009-04-17 18:30:00+00:00,908.1971213
290188,2006-08-21 18:30:00+00:00,-954.2028787
290189,2009-06-01 18:30:00+00:00,994.5971213
290227,2009-06-27 18:30:00+00:00,1044.04
290229,2009-12-23 18:30:00+00:00,1388.02103
290230,2009-05-20 18:30:00+00:00,971.08
290284,2009-12-22 18:30:00+00:00,1386.10103
290286,2009-12-06 18:30:00+00:00,1356.08
290287,2009-12-28 18:30:00+00:00,1397.92206
290288,2009-11-26 18:30:00+00:00,1336.88
290301,2009-12-28 18:30:00+00:00,1397.7971213
290307,2009-09-30 18:30:00+00:00,1226.9171213
290309,2009-12-21 18:30:00+00:00,1384.18103
290312,2002-08-25 18:30:00+00:00,-3751.51794
290378,2009-11-14 18:30:00+00:00,1313.3171213
290418,2009-12-27 18:30:00+00:00,1395.4
290439,2009-12-30 18:30:00+00:00,1401.9381513
290442,2009-12-29 18:30:00+00:00,1399.7171213
290443,2009-12-22 18:30:00+00:00,1386.5781513
290449,2009-12-14 18:30:00+00:00,1370.9171213
290464,2009-01-18 18:30:00+00:00,737.3171213
290474,2005-06-29 18:30:00+00:00,-1756.7628787
290491,2009-12-29 18:30:00+00:00,1399.24
290500,2009-07-23 18:30:00+00:00,1094.26103
290505,2009-12-02 18:30:00+00:00,1347.8771213
290568,2002-12-20 18:30:00+00:00,-3527.48
290580,2009-04-09 18:30:00+00:00,892.8371213
290628,2009-12-15 18:30:00+00:00,1372.8371213
290632,2009-09-15 18:30:00+00:00,1197.64
290637,2008-11-20 18:30:00+00:00,624.0371213
290799,2009-12-10 18:30:00+00:00,1362.76
290950,2007-05-19 18:30:00+00:00,-434.36
290990,2008-06-16 18:30:00+00:00,322.12
291072,2009-07-22 18:30:00+00:00,1092.64206
291103,2009-09-24 18:30:00+00:00,1215.3971213
291117,2009-12-11 18:30:00+00:00,1364.68
291145,2009-11-05 18:30:00+00:00,1296.405098
291147,2009-11-11 18:30:00+00:00,1307.38103
291148,2009-05-03 18:30:00+00:00,939.04206
291149,2009-11-10 18:30:00+00:00,1305.6371213
291150,2009-12-29 18:30:00+00:00,1399.24
291151,2009-11-09 18:30:00+00:00,1303.7171213
291152,2009-11-07 18:30:00+00:00,1299.4
291154,2009-11-08 18:30:00+00:00,1301.92206
291157,2009-11-06 18:30:00+00:00,1297.48
291165,2009-12-16 18:30:00+00:00,1375.0581513
291166,2008-12-09 18:30:00+00:00,660.34103
291168,2008-07-07 18:30:00+00:00,363.04206
291171,2009-03-22 18:30:00+00:00,858.2771213
291172,2009-12-28 18:30:00+00:00,1397.32
291185,2009-07-16 18:30:00+00:00,1081.6960913
291187,2009-07-16 18:30:00+00:00,1080.9971213
291189,2009-12-21 18:30:00+00:00,1384.3571213
291191,2009-03-24 18:30:00+00:00,862.24206
291193,2009-07-16 18:30:00+00:00,1080.9971213
291194,2009-07-09 18:30:00+00:00,1067.8581513
291196,2009-12-20 18:30:00+00:00,1382.26103
291198,2009-07-09 18:30:00+00:00,1067.38103
291199,2009-07-08 18:30:00+00:00,1066.06309
291201,2009-07-06 18:30:00+00:00,1061.62103
291211,2009-12-01 18:30:00+00:00,1345.48
291216,2009-10-08 18:30:00+00:00,1242.2771213
291222,2009-07-05 18:30:00+00:00,1059.4
291225,2009-07-01 18:30:00+00:00,1051.72
291266,2009-06-29 18:30:00+00:00,1048.48206
291267,2009-12-21 18:30:00+00:00,1384.18103
291269,2009-12-26 18:30:00+00:00,1394.17897
291271,2003-05-01 18:30:00+00:00,-3273.34103
291279,2009-12-26 18:30:00+00:00,1394.2581513
291280,2009-12-23 18:30:00+00:00,1388.02103
291282,2009-12-30 18:30:00+00:00,1401.9381513
291285,2009-12-21 18:30:00+00:00,1384.88
291287,2009-12-03 18:30:00+00:00,1350.165098
291289,2009-12-06 18:30:00+00:00,1355.5571213
291293,2009-12-21 18:30:00+00:00,1384.18103
291295,2009-12-26 18:30:00+00:00,1393.9571213
291297,2008-11-03 18:30:00+00:00,591.22103
291298,2009-12-21 18:30:00+00:00,1384.57897
291304,2007-10-13 18:30:00+00:00,-151.6428787
291306,2008-12-08 18:30:00+00:00,658.5971213
291336,2009-09-24 18:30:00+00:00,1215.765098
291337,2009-06-27 18:30:00+00:00,1044.5171213
291338,2009-11-19 18:30:00+00:00,1322.44
291339,2009-12-23 18:30:00+00:00,1388.1971213
291341,2008-10-16 18:30:00+00:00,556.66103
291344,2009-12-29 18:30:00+00:00,1399.24
291403,2009-11-06 18:30:00+00:00,1297.78103
291411,2009-11-05 18:30:00+00:00,1296.16206
291427,2009-11-04 18:30:00+00:00,1293.94103
291432,2009-05-26 18:30:00+00:00,983.0771213
291452,2009-12-27 18:30:00+00:00,1395.4
291462,2009-03-24 18:30:00+00:00,861.64
291464,2009-11-04 18:30:00+00:00,1293.94103
291470,2009-11-04 18:30:00+00:00,1293.64
291476,2009-11-03 18:30:00+00:00,1292.6742425
291479,2009-10-18 18:30:00+00:00,1261.0
291491,2009-12-18 18:30:00+00:00,1378.12
291494,2009-11-03 18:30:00+00:00,1292.02103
291504,2009-12-21 18:30:00+00:00,1383.88
291514,2009-02-20 18:30:00+00:00,800.50103
291518,2009-09-24 18:30:00+00:00,1214.92
291519,2009-12-06 18:30:00+00:00,1355.08
291563,2009-03-10 18:30:00+00:00,835.06103
291564,2009-02-25 18:30:00+00:00,810.10103
291566,2001-05-05 18:30:00+00:00,-4667.65897
291569,2007-05-18 18:30:00+00:00,-435.67794
291571,2009-12-28 18:30:00+00:00,1398.01897
291573,2009-12-21 18:30:00+00:00,1383.88
291575,2003-11-10 18:30:00+00:00,-2903.48
291594,2009-06-26 18:30:00+00:00,1043.02309
291595,2009-12-26 18:30:00+00:00,1393.9571213
291597,2009-11-13 18:30:00+00:00,1311.3971213
291598,2009-12-06 18:30:00+00:00,1355.77897
291609,2008-03-19 18:30:00+00:00,151.24
291612,2009-12-28 18:30:00+00:00,1397.7971213
291616,2009-11-26 18:30:00+00:00,1335.88
291617,2006-12-29 18:30:00+00:00,-704.77897
291619,2009-07-16 18:30:00+00:00,1080.52
291631,2009-06-22 18:30:00+00:00,1035.34309
291633,2008-10-16 18:30:00+00:00,557.05897
291635,2009-12-28 18:30:00+00:00,1397.32
291637,2009-06-21 18:30:00+00:00,1033.2981513
291639,2009-12-24 18:30:00+00:00,1390.24206
291650,2009-11-27 18:30:00+00:00,1337.8
291716,2009-04-16 18:30:00+00:00,906.10103
291722,2009-12-30 18:30:00+00:00,1401.46103
291730,2009-12-15 18:30:00+00:00,1373.26309
291803,2009-09-15 18:30:00+00:00,1198.7191812
291812,2007-10-13 18:30:00+00:00,-151.81897
291816,2008-07-15 18:30:00+00:00,378.9139434
291818,2009-12-28 18:30:00+00:00,1398.3991812
291834,2009-12-28 18:30:00+00:00,1397.7971213
291840,2009-02-11 18:30:00+00:00,783.22103
291842,2009-12-07 18:30:00+00:00,1357.0
291863,2009-11-28 18:30:00+00:00,1340.02103
291867,2009-12-07 18:30:00+00:00,1357.30103
291868,2008-07-01 18:30:00+00:00,351.22103
291869,2008-12-08 18:30:00+00:00,658.12
291874,2009-12-06 18:30:00+00:00,1355.08
291875,2009-12-21 18:30:00+00:00,1384.18103
291882,2009-12-07 18:30:00+00:00,1357.0
291887,2009-06-26 18:30:00+00:00,1042.42103
291890,2009-12-29 18:30:00+00:00,1400.085098
291909,2009-04-19 18:30:00+00:00,912.0371213
291911,2009-12-05 18:30:00+00:00,1353.6371213
291914,2009-10-27 18:30:00+00:00,1278.7571213
291920,2009-11-18 18:30:00+00:00,1320.52
291921,2009-12-28 18:30:00+00:00,1398.0981513
291929,2009-12-28 18:30:00+00:00,1397.32
291933,2007-05-13 18:30:00+00:00,-445.88
291972,2009-04-28 18:30:00+00:00,928.84
291976,2009-10-18 18:30:00+00:00,1261.0
291978,2009-12-12 18:30:00+00:00,1366.6
291979,2009-10-14 18:30:00+00:00,1253.32
291995,2009-08-27 18:30:00+00:00,1161.46103
292107,2009-12-16 18:30:00+00:00,1374.58103
292108,2009-12-28 18:30:00+00:00,1397.62103
292110,2009-12-27 18:30:00+00:00,1395.70103
292112,2009-01-29 18:30:00+00:00,758.26103
292115,2009-12-22 18:30:00+00:00,1385.8
292118,2009-12-02 18:30:00+00:00,1347.4
292123,2009-12-27 18:30:00+00:00,1395.4
292144,2009-12-23 18:30:00+00:00,1387.72
292151,2009-12-28 18:30:00+00:00,1397.62103
292157,2009-12-01 18:30:00+00:00,1345.48
292165,2009-12-26 18:30:00+00:00,1393.48
292173,2009-12-26 18:30:00+00:00,1393.9571213
292178,2002-08-24 18:30:00+00:00,-3753.73897
292179,2009-12-24 18:30:00+00:00,1389.94103
292180,2009-12-29 18:30:00+00:00,1399.24
292181,2009-12-28 18:30:00+00:00,1398.01897
292182,2009-12-21 18:30:00+00:00,1384.3571213
292183,2009-08-11 18:30:00+00:00,1130.9171213
292185,2009-09-15 18:30:00+00:00,1197.94103
292186,2002-08-24 18:30:00+00:00,-3753.73897
292187,2005-05-31 18:30:00+00:00,-1812.61897
292188,2009-12-28 18:30:00+00:00,1397.62103
292196,2009-01-13 18:30:00+00:00,727.24
292198,2008-11-11 18:30:00+00:00,606.28
292202,2009-11-29 18:30:00+00:00,1341.64
292208,2009-11-27 18:30:00+00:00,1337.8
292230,2009-06-25 18:30:00+00:00,1040.50103
292259,2008-12-04 18:30:00+00:00,650.74103
292262,2009-12-30 18:30:00+00:00,1401.16
292307,2009-12-27 18:30:00+00:00,1395.8771213
292316,2008-12-04 18:30:00+00:00,650.44
292320,2007-05-09 18:30:00+00:00,-453.56
292344,2007-05-08 18:30:00+00:00,-455.48
292345,2009-12-28 18:30:00+00:00,1397.32
292347,2009-12-28 18:30:00+00:00,1397.32
292376,2007-04-25 18:30:00+00:00,-480.44
292381,2009-12-30 18:30:00+00:00,1401.16
292462,2009-05-28 18:30:00+00:00,986.44
292463,2009-06-30 18:30:00+00:00,1049.8
292464,2009-11-15 18:30:00+00:00,1314.76
292465,2009-06-28 18:30:00+00:00,1046.86309
292466,2009-12-17 18:30:00+00:00,1376.2
292467,2009-12-28 18:30:00+00:00,1397.62103
292468,2009-11-30 18:30:00+00:00,1343.56
292469,2009-11-06 18:30:00+00:00,1297.48
292470,2009-02-11 18:30:00+00:00,782.92
292487,2009-11-05 18:30:00+00:00,1295.56
292488,2009-09-28 18:30:00+00:00,1222.6
292491,2009-03-20 18:30:00+00:00,853.96
292492,2008-02-02 18:30:00+00:00,62.92
292493,2009-12-28 18:30:00+00:00,1397.32
292495,2009-11-07 18:30:00+00:00,1299.4
292496,2009-11-22 18:30:00+00:00,1328.2
292498,2009-11-10 18:30:00+00:00,1305.16
292499,2009-12-27 18:30:00+00:00,1395.4
292500,2006-09-27 18:30:00+00:00,-883.64
292502,2009-04-16 18:30:00+00:00,906.2771213
292504,2009-12-28 18:30:00+00:00,1397.32
292522,2009-12-30 18:30:00+00:00,1401.76206
292524,2009-08-05 18:30:00+00:00,1119.3971213
292525,2009-11-02 18:30:00+00:00,1290.10103
292526,2009-06-21 18:30:00+00:00,1032.9971213
292530,2009-06-21 18:30:00+00:00,1032.52
292539,2009-12-01 18:30:00+00:00,1345.9571213
292548,2009-06-24 18:30:00+00:00,1038.58103
292583,2009-06-23 18:30:00+00:00,1036.66103
292585,2009-12-30 18:30:00+00:00,1401.46103
292586,2008-09-16 18:30:00+00:00,499.36206
292587,2008-09-14 18:30:00+00:00,495.52206
292588,2008-09-01 18:30:00+00:00,470.26103
292589,2009-12-06 18:30:00+00:00,1355.68206
292590,2008-09-01 18:30:00+00:00,470.26103
292591,2009-12-28 18:30:00+00:00,1397.32
292592,2009-12-09 18:30:00+00:00,1360.84
292594,2009-11-15 18:30:00+00:00,1314.76
292596,2009-05-17 18:30:00+00:00,965.32
292610,2009-07-30 18:30:00+00:00,1107.70103
292614,2009-04-10 18:30:00+00:00,894.7571213
292619,2007-04-25 18:30:00+00:00,-480.44
292637,2007-10-12 18:30:00+00:00,-153.73897
292642,2009-12-10 18:30:00+00:00,1362.76
292646,2009-11-24 18:30:00+00:00,1332.04
292647,2009-11-22 18:30:00+00:00,1328.2
292651,2009-06-24 18:30:00+00:00,1038.58103
292655,2009-12-28 18:30:00+00:00,1397.62103
292656,2009-11-02 18:30:00+00:00,1289.8
292660,2008-05-15 18:30:00+00:00,261.1571213
292676,2009-12-09 18:30:00+00:00,1361.14103
292679,2008-07-17 18:30:00+00:00,381.64
292700,2009-12-20 18:30:00+00:00,1382.26103
292703,2009-12-19 18:30:00+00:00,1380.04
292704,2009-12-09 18:30:00+00:00,1360.84
292708,1945-05-13 17:30:00+00:00,-43924.05897
292718,2009-11-28 18:30:00+00:00,1340.1971213
292735,2009-12-28 18:30:00+00:00,1397.7971213
292746,2009-12-29 18:30:00+00:00,1399.7171213
292747,2009-12-14 18:30:00+00:00,1370.44
292760,2009-06-18 18:30:00+00:00,1026.76
292776,2009-12-14 18:30:00+00:00,1371.3942425
292777,2009-12-21 18:30:00+00:00,1384.3571213
292778,2009-12-28 18:30:00+00:00,1397.62103
292799,2007-04-23 18:30:00+00:00,-484.28
292804,2009-12-28 18:30:00+00:00,1398.2742425
292809,2009-12-01 18:30:00+00:00,1345.9571213
292818,2009-12-30 18:30:00+00:00,1401.16
292827,2009-11-13 18:30:00+00:00,1311.22103
292833,2009-12-13 18:30:00+00:00,1369.12206
292843,2009-12-27 18:30:00+00:00,1396.1781513
292847,2009-10-18 18:30:00+00:00,1261.0
292852,2009-12-01 18:30:00+00:00,1345.48
292868,2007-09-27 18:30:00+00:00,-182.84
292880,2009-12-01 18:30:00+00:00,1345.48
292891,2009-11-02 18:30:00+00:00,1290.10103
292893,2009-12-19 18:30:00+00:00,1380.34103
292897,2006-12-06 18:30:00+00:00,-749.24
292900,2006-11-13 18:30:00+00:00,-793.09897
292903,2009-11-25 18:30:00+00:00,1334.26103
292909,2009-07-27 18:30:00+00:00,1101.64
292916,2008-12-13 18:30:00+00:00,667.72
292921,2008-10-11 18:30:00+00:00,546.76
292924,2009-12-28 18:30:00+00:00,1397.32
292968,2009-11-30 18:30:00+00:00,1343.86103
292981,2009-12-29 18:30:00+00:00,1399.54103
292985,2009-12-09 18:30:00+00:00,1360.84
292987,2009-12-26 18:30:00+00:00,1393.9571213
292998,2009-06-17 18:30:00+00:00,1025.3171213
293009,2009-09-30 18:30:00+00:00,1226.44
293021,2009-11-26 18:30:00+00:00,1336.3571213
293041,2009-12-22 18:30:00+00:00,1386.10103
293063,2009-12-29 18:30:00+00:00,1399.24
293066,2009-12-28 18:30:00+00:00,1397.32
293096,2009-12-09 18:30:00+00:00,1361.3171213
293129,2009-12-12 18:30:00+00:00,1366.90103
293187,2008-10-06 18:30:00+00:00,537.6371213
293256,2009-12-10 18:30:00+00:00,1363.2371213
293374,2006-10-26 18:30:00+00:00,-827.4828787
293395,2009-12-12 18:30:00+00:00,1367.0771213
293428,2009-06-14 18:30:00+00:00,1019.08
293470,2009-12-12 18:30:00+00:00,1367.0771213
293482,2009-12-11 18:30:00+00:00,1364.68
293516,2005-06-29 18:30:00+00:00,-1757.24
293519,2009-12-27 18:30:00+00:00,1395.4
293562,2009-12-28 18:30:00+00:00,1397.7971213
293568,2009-12-11 18:30:00+00:00,1365.1571213
293571,2009-11-24 18:30:00+00:00,1332.34103
293573,2009-12-28 18:30:00+00:00,1397.32
293578,2009-12-30 18:30:00+00:00,1401.16
293579,2009-12-27 18:30:00+00:00,1395.4
293587,2008-12-03 18:30:00+00:00,648.52
293588,2009-12-28 18:30:00+00:00,1397.7971213
293596,2009-11-10 18:30:00+00:00,1305.16
293597,2009-11-30 18:30:00+00:00,1344.16206
293603,2009-12-28 18:30:00+00:00,1397.92206
293616,2009-12-26 18:30:00+00:00,1393.78103
293654,2009-11-09 18:30:00+00:00,1303.24
293669,2009-12-26 18:30:00+00:00,1393.48
293677,2009-06-14 18:30:00+00:00,1019.5571213
293678,2009-12-17 18:30:00+00:00,1376.2
293680,2009-04-23 18:30:00+00:00,919.24
293681,2009-02-16 18:30:00+00:00,792.52
293684,2002-08-21 18:30:00+00:00,-3759.8
293691,2009-11-21 18:30:00+00:00,1326.28
293692,2009-09-15 18:30:00+00:00,1198.1171213
293712,2009-12-26 18:30:00+00:00,1393.48
293723,2009-12-16 18:30:00+00:00,1374.7571213
293745,2005-11-12 18:30:00+00:00,-1495.0408188
293787,2009-04-10 18:30:00+00:00,894.28
293796,2006-08-20 18:30:00+00:00,-956.6
293878,2009-12-23 18:30:00+00:00,1388.02103
293886,2009-12-26 18:30:00+00:00,1393.9571213
293913,2009-11-25 18:30:00+00:00,1334.26103
293920,2009-12-28 18:30:00+00:00,1397.32
293946,2006-03-25 18:30:00+00:00,-1240.2828787
293947,2006-02-24 18:30:00+00:00,-1295.9628787
293948,2006-01-07 18:30:00+00:00,-1388.1228787
293949,2005-04-18 18:30:00+00:00,-1895.17897
293952,2009-10-11 18:30:00+00:00,1247.56
294004,2009-10-22 18:30:00+00:00,1268.98103
294018,2009-12-29 18:30:00+00:00,1399.24
294037,2009-11-23 18:30:00+00:00,1330.12
294053,2009-04-26 18:30:00+00:00,925.30103
294072,2009-12-12 18:30:00+00:00,1366.6
294087,2009-11-11 18:30:00+00:00,1307.08
294091,2009-12-27 18:30:00+00:00,1395.4
294096,2009-12-30 18:30:00+00:00,1401.16
294099,2009-12-26 18:30:00+00:00,1393.48
294100,2008-08-01 18:30:00+00:00,410.44
294118,2009-12-29 18:30:00+00:00,1399.7171213
294121,2009-11-25 18:30:00+00:00,1333.96
294135,2009-12-30 18:30:00+00:00,1401.16
294139,2006-06-21 18:30:00+00:00,-1071.49897
294140,2006-06-21 18:30:00+00:00,-1071.8
294141,2009-12-29 18:30:00+00:00,1399.24
294142,2009-09-11 18:30:00+00:00,1190.26103
294144,2009-12-22 18:30:00+00:00,1385.8
294145,2009-12-14 18:30:00+00:00,1370.74103
294192,2008-11-24 18:30:00+00:00,631.7171213
294204,2009-11-25 18:30:00+00:00,1333.96
294214,2009-12-30 18:30:00+00:00,1401.16
294239,2009-12-26 18:30:00+00:00,1393.78103
294260,2005-06-29 18:30:00+00:00,-1756.7628787
294270,2009-12-27 18:30:00+00:00,1395.8771213
294299,2009-06-22 18:30:00+00:00,1034.44
294304,2009-12-03 18:30:00+00:00,1349.62103
294313,2009-12-26 18:30:00+00:00,1393.48
294315,2009-11-24 18:30:00+00:00,1332.5171213
294320,2009-11-23 18:30:00+00:00,1330.42103
294343,2009-04-02 18:30:00+00:00,878.92
294345,2009-06-22 18:30:00+00:00,1034.74103
294446,2009-12-11 18:30:00+00:00,1365.1571213
294451,2009-12-26 18:30:00+00:00,1393.78103
294506,2009-12-09 18:30:00+00:00,1360.84
294507,2009-12-19 18:30:00+00:00,1380.8181513
294508,2009-11-02 18:30:00+00:00,1290.8
294509,2009-11-01 18:30:00+00:00,1288.57897
294510,2009-10-30 18:30:00+00:00,1284.9942425
294511,2009-10-30 18:30:00+00:00,1284.64206
294512,2009-01-10 18:30:00+00:00,721.78103
294513,2009-10-28 18:30:00+00:00,1280.89897
294514,2009-12-28 18:30:00+00:00,1398.22309
294515,2009-10-28 18:30:00+00:00,1280.6771213
294518,2009-12-10 18:30:00+00:00,1362.76
294519,2009-10-28 18:30:00+00:00,1280.50103
294520,2008-06-18 18:30:00+00:00,325.96
294522,2009-10-27 18:30:00+00:00,1278.7571213
294523,2009-10-27 18:30:00+00:00,1278.28
294524,2009-10-26 18:30:00+00:00,1276.36
294526,2009-10-25 18:30:00+00:00,1274.74103
294527,2009-10-23 18:30:00+00:00,1270.6
294529,2009-10-22 18:30:00+00:00,1268.68
294531,2009-10-21 18:30:00+00:00,1267.2371213
294532,2009-12-12 18:30:00+00:00,1367.3781513
294534,2009-12-29 18:30:00+00:00,1399.24
294536,2009-12-27 18:30:00+00:00,1395.70103
294537,2009-11-07 18:30:00+00:00,1299.4
294538,2009-12-28 18:30:00+00:00,1397.32
294539,2009-12-16 18:30:00+00:00,1374.58103
294541,2009-08-20 18:30:00+00:00,1147.72
294542,2009-06-10 18:30:00+00:00,1011.70103
294543,2009-06-06 18:30:00+00:00,1004.4981513
294544,2009-12-21 18:30:00+00:00,1383.88
294546,2009-12-26 18:30:00+00:00,1393.78103
294547,2009-06-05 18:30:00+00:00,1001.8
294549,2009-01-05 18:30:00+00:00,712.18103
294550,2009-06-04 18:30:00+00:00,1000.18103
294552,2009-11-28 18:30:00+00:00,1340.02103
294553,2009-10-01 18:30:00+00:00,1228.66103
294554,2009-08-27 18:30:00+00:00,1161.46103
294556,2009-12-20 18:30:00+00:00,1382.4371213
294565,2009-12-23 18:30:00+00:00,1388.02103
294567,2002-07-19 18:30:00+00:00,-3822.6828787
294569,2009-12-26 18:30:00+00:00,1393.48
294578,2009-10-01 18:30:00+00:00,1229.05897
294579,2009-10-21 18:30:00+00:00,1267.45897
294580,2009-12-30 18:30:00+00:00,1401.6371213
294581,2009-12-30 18:30:00+00:00,1401.16
294582,2009-12-26 18:30:00+00:00,1393.9571213
294583,2008-09-10 18:30:00+00:00,487.7171213
294584,2005-11-11 18:30:00+00:00,-1497.73897
294585,2008-04-23 18:30:00+00:00,218.44
294587,2008-11-24 18:30:00+00:00,631.54103
294595,2009-10-20 18:30:00+00:00,1265.3171213
294597,2009-09-17 18:30:00+00:00,1202.38309
294598,2009-12-28 18:30:00+00:00,1397.7971213
294599,2009-11-18 18:30:00+00:00,1321.2981513
294601,2009-12-27 18:30:00+00:00,1395.70103
294603,2008-10-16 18:30:00+00:00,557.05897
294604,2009-12-29 18:30:00+00:00,1399.93897
294605,2009-12-27 18:30:00+00:00,1395.8771213
294606,2009-10-12 18:30:00+00:00,1249.9571213
294613,2009-04-08 18:30:00+00:00,891.285098
294614,2009-12-19 18:30:00+00:00,1380.64206
294615,2009-12-19 18:30:00+00:00,1380.34103
294616,2009-12-18 18:30:00+00:00,1378.81897
294617,2009-03-26 18:30:00+00:00,865.9571213
294618,2009-12-18 18:30:00+00:00,1378.5971213
294619,2009-12-18 18:30:00+00:00,1378.5971213
294620,2009-12-17 18:30:00+00:00,1376.89897
294621,2009-03-25 18:30:00+00:00,864.16206
294622,2009-12-17 18:30:00+00:00,1376.6771213
294627,2009-09-06 18:30:00+00:00,1180.36
294628,2009-09-06 18:30:00+00:00,1180.36
294629,2007-09-27 18:30:00+00:00,-182.84
294630,2009-09-03 18:30:00+00:00,1174.6
294631,2009-08-06 18:30:00+00:00,1120.84
294632,2009-12-04 18:30:00+00:00,1351.24
294639,2009-12-25 18:30:00+00:00,1392.46309
294640,2005-10-27 18:30:00+00:00,-1525.7608188
294641,2009-12-21 18:30:00+00:00,1384.78309
294642,2009-12-17 18:30:00+00:00,1377.045098
294643,2009-12-22 18:30:00+00:00,1386.645098
294644,2009-12-07 18:30:00+00:00,1357.4771213
294645,2009-12-23 18:30:00+00:00,1388.72
294646,2009-11-26 18:30:00+00:00,1336.57897
294647,2009-12-30 18:30:00+00:00,1402.06309
294648,2009-12-21 18:30:00+00:00,1384.6581513
294649,2008-05-28 18:30:00+00:00,285.64
294653,2009-12-28 18:30:00+00:00,1397.7971213
294658,2009-12-26 18:30:00+00:00,1393.78103
294663,2007-04-23 18:30:00+00:00,-484.28
294669,2009-12-07 18:30:00+00:00,1357.4771213
294729,2009-10-20 18:30:00+00:00,1265.3171213
294730,2009-12-10 18:30:00+00:00,1362.76
294743,2009-10-20 18:30:00+00:00,1266.04412
294744,2009-12-17 18:30:00+00:00,1377.3139434
294745,2009-10-18 18:30:00+00:00,1261.845098
